,Source,Target,Travel_time,Demand,Demand_per_minute,Routes
22,0,6,43.0,5770.0,134.1860465116279,0-1-3-11-10-9-6*
967,0,6,27.0,3880.0,143.7037037037037,0-1-4-3-5-7-14-6*
30,0,6,50.0,7230.0,144.6,0-1-3-11-10-12-9-6*
25,0,6,43.0,6430.0,149.53488372093022,0-1-4-3-11-10-9-6*
968,0,6,48.0,7960.0,165.83333333333334,0-1-3-5-14-7-9-6*
13,0,6,18.0,3030.0,168.33333333333334,0-1-2-5-14-6*
16,0,6,19.0,3380.0,177.89473684210526,0-1-3-5-7-14-6*
14,0,6,19.0,3840.0,202.10526315789474,0-1-2-5-7-14-6*
28,0,6,49.0,9950.0,203.0612244897959,0-1-2-5-3-11-10-9-6*
18,0,6,19.0,3880.0,204.21052631578948,0-1-4-3-5-7-14-6*
971,0,6,51.0,10440.0,204.7058823529412,0-1-3-11-10-9-7-5-14-6*
23,0,6,35.0,7270.0,207.71428571428572,0-1-3-11-10-9-7-14-6*
966,0,6,18.0,3840.0,213.33333333333334,0-1-2-5-7-14-6*
26,0,6,35.0,7980.0,228.0,0-1-4-3-11-10-9-7-14-6*
20,0,6,33.0,7960.0,241.21212121212122,0-1-3-5-14-7-9-6*
19,0,6,33.0,8030.0,243.33333333333334,0-1-2-5-14-7-9-6*
31,0,6,35.0,8750.0,250.0,0-1-3-11-10-12-9-7-14-6*
21,0,6,33.0,8700.0,263.6363636363636,0-1-4-3-5-14-7-9-6*
962,0,6,30.0,8030.0,267.6666666666667,0-1-2-5-7-9-6*
964,0,6,27.0,8700.0,322.22222222222223,0-1-4-3-5-7-9-6*
970,0,6,27.0,8700.0,322.22222222222223,0-1-4-3-5-14-7-9-6*
29,0,6,35.0,11830.0,338.0,0-1-2-5-3-11-10-9-7-14-6*
963,0,6,20.0,7960.0,398.0,0-1-3-5-7-9-6*
972,0,6,27.0,11250.0,416.6666666666667,0-1-4-3-11-10-9-7-5-14-6*
969,0,6,18.0,8030.0,446.1111111111111,0-1-2-5-14-7-9-6*
24,0,6,22.0,10440.0,474.54545454545456,0-1-3-11-10-9-7-5-14-6*
27,0,6,22.0,11250.0,511.3636363636364,0-1-4-3-11-10-9-7-5-14-6*
32,0,6,22.0,11950.0,543.1818181818181,0-1-3-11-10-12-9-7-5-14-6*
1055,0,7,44.0,2650.0,60.22727272727273,0-1-3-5-14-7*
37,0,7,24.0,3100.0,129.16666666666666,0-1-4-3-5-7*
1057,0,7,24.0,3100.0,129.16666666666666,0-1-4-3-5-14-7*
36,0,7,18.0,2650.0,147.22222222222223,0-1-3-5-14-7*
34,0,7,17.0,2650.0,155.88235294117646,0-1-3-5-7*
35,0,7,18.0,3030.0,168.33333333333334,0-1-2-5-14-7*
38,0,7,18.0,3100.0,172.22222222222223,0-1-4-3-5-14-7*
39,0,7,50.0,9950.0,199.0,0-1-2-5-3-11-10-9-7*
33,0,7,15.0,3030.0,202.0,0-1-2-5-7*
1056,0,7,15.0,3030.0,202.0,0-1-2-5-14-7*
41,0,7,51.0,11460.0,224.7058823529412,0-1-2-5-3-11-10-12-9-7*
43,0,7,51.0,12040.0,236.07843137254903,0-1-2-5-3-11-10-12-13-9-7*
1058,0,7,33.0,8030.0,243.33333333333334,0-1-2-5-14-6-9-7*
40,0,7,34.0,11830.0,347.94117647058823,0-1-2-5-3-11-10-9-6-14-7*
1060,0,7,24.0,8700.0,362.5,0-1-4-3-5-14-6-9-7*
42,0,7,34.0,13360.0,392.94117647058823,0-1-2-5-3-11-10-12-9-6-14-7*
44,0,7,34.0,13950.0,410.29411764705884,0-1-2-5-3-11-10-12-13-9-6-14-7*
1059,0,7,17.0,7960.0,468.2352941176471,0-1-3-5-14-6-9-7*
1126,0,8,53.0,2860.0,53.9622641509434,0-1-3-5-7-14-8*
49,0,8,33.0,2620.0,79.39393939393939,0-1-4-3-5-14-8*
47,0,8,26.0,2200.0,84.61538461538461,0-1-3-5-14-8*
1128,0,8,33.0,3330.0,100.9090909090909,0-1-4-3-5-7-14-8*
45,0,8,24.0,2500.0,104.16666666666667,0-1-2-5-14-8*
48,0,8,25.0,2860.0,114.4,0-1-3-5-7-14-8*
46,0,8,25.0,3240.0,129.6,0-1-2-5-7-14-8*
50,0,8,25.0,3330.0,133.2,0-1-4-3-5-7-14-8*
1127,0,8,24.0,3240.0,135.0,0-1-2-5-7-14-8*
1129,0,8,57.0,9280.0,162.80701754385964,0-1-3-11-10-9-7-5-14-8*
51,0,8,59.0,10520.0,178.3050847457627,0-1-2-5-3-11-10-9-6-14-8*
53,0,8,60.0,12030.0,200.5,0-1-2-5-3-11-10-12-9-6-14-8*
55,0,8,60.0,12610.0,210.16666666666666,0-1-2-5-3-11-10-12-13-9-6-14-8*
52,0,8,41.0,10520.0,256.5853658536585,0-1-2-5-3-11-10-9-7-14-8*
54,0,8,41.0,12030.0,293.4146341463415,0-1-2-5-3-11-10-12-9-7-14-8*
1130,0,8,33.0,10060.0,304.8484848484849,0-1-4-3-11-10-9-7-5-14-8*
56,0,8,41.0,12610.0,307.5609756097561,0-1-2-5-3-11-10-12-13-9-7-14-8*
69,0,9,36.0,4370.0,121.38888888888889,0-1-3-11-10-9*
1219,0,9,52.0,6350.0,122.11538461538461,0-1-3-5-14-7-9*
72,0,9,43.0,5810.0,135.11627906976744,0-1-3-11-10-12-9*
70,0,9,36.0,4980.0,138.33333333333334,0-1-4-3-11-10-9*
1222,0,9,54.0,7960.0,147.40740740740742,0-1-3-5-7-14-6-9*
75,0,9,43.0,6350.0,147.67441860465115,0-1-3-11-10-12-13-9*
73,0,9,43.0,6430.0,149.53488372093022,0-1-4-3-11-10-12-9*
1217,0,9,32.0,4980.0,155.625,0-1-4-3-11-10-9*
76,0,9,43.0,6970.0,162.09302325581396,0-1-4-3-11-10-12-13-9*
71,0,9,42.0,8170.0,194.52380952380952,0-1-2-5-3-11-10-9*
65,0,9,32.0,7040.0,220.0,0-1-4-3-5-7-9*
1216,0,9,32.0,7040.0,220.0,0-1-4-3-5-14-6-9*
1221,0,9,32.0,7040.0,220.0,0-1-4-3-5-14-7-9*
74,0,9,43.0,9660.0,224.65116279069767,0-1-2-5-3-11-10-12-9*
63,0,9,26.0,6340.0,243.84615384615384,0-1-2-5-14-7-9*
64,0,9,26.0,6350.0,244.23076923076923,0-1-3-5-14-7-9*
59,0,9,25.0,6340.0,253.6,0-1-2-5-14-6-9*
58,0,9,25.0,6350.0,254.0,0-1-3-5-7-9*
60,0,9,25.0,6350.0,254.0,0-1-3-5-14-6-9*
1218,0,9,31.0,8170.0,263.5483870967742,0-1-2-5-3-11-10-9*
68,0,9,26.0,7040.0,270.7692307692308,0-1-4-3-5-14-7-9*
1224,0,9,32.0,8700.0,271.875,0-1-4-3-5-7-14-6-9*
57,0,9,23.0,6340.0,275.6521739130435,0-1-2-5-7-9*
1220,0,9,23.0,6340.0,275.6521739130435,0-1-2-5-14-7-9*
66,0,9,25.0,7040.0,281.6,0-1-4-3-5-14-6-9*
62,0,9,26.0,7960.0,306.15384615384613,0-1-3-5-7-14-6-9*
61,0,9,26.0,8030.0,308.84615384615387,0-1-2-5-7-14-6-9*
67,0,9,26.0,8700.0,334.61538461538464,0-1-4-3-5-7-14-6-9*
1223,0,9,23.0,8030.0,349.1304347826087,0-1-2-5-7-14-6-9*
82,0,10,31.0,1610.0,51.935483870967744,0-1-3-11-10*
1327,0,10,37.0,1980.0,53.513513513513516,0-1-4-3-11-10*
88,0,10,31.0,1980.0,63.87096774193548,0-1-4-3-11-10*
91,0,10,37.0,3560.0,96.21621621621621,0-1-2-5-3-11-10*
1328,0,10,36.0,3560.0,98.88888888888889,0-1-2-5-3-11-10*
86,0,10,37.0,8650.0,233.78378378378378,0-1-4-3-5-7-9-10*
1321,0,10,37.0,8650.0,233.78378378378378,0-1-4-3-5-14-6-9-10*
92,0,10,38.0,9220.0,242.6315789473684,0-1-2-5-7-9-12-10*
94,0,10,38.0,9220.0,242.6315789473684,0-1-2-5-14-6-9-12-10*
93,0,10,38.0,9270.0,243.94736842105263,0-1-3-5-7-9-12-10*
95,0,10,38.0,9270.0,243.94736842105263,0-1-3-5-14-6-9-12-10*
84,0,10,31.0,7870.0,253.8709677419355,0-1-2-5-14-7-9-10*
85,0,10,31.0,7920.0,255.48387096774192,0-1-3-5-14-7-9-10*
1329,0,10,38.0,9790.0,257.63157894736844,0-1-2-5-7-9-13-12-10*
79,0,10,30.0,7870.0,262.3333333333333,0-1-2-5-14-6-9-10*
78,0,10,30.0,7920.0,264.0,0-1-3-5-7-9-10*
80,0,10,30.0,7920.0,264.0,0-1-3-5-14-6-9-10*
1325,0,10,37.0,10010.0,270.5405405405405,0-1-4-3-5-7-9-12-10*
1326,0,10,37.0,10010.0,270.5405405405405,0-1-4-3-5-14-6-9-12-10*
90,0,10,31.0,8650.0,279.03225806451616,0-1-4-3-5-14-7-9-10*
77,0,10,28.0,7870.0,281.07142857142856,0-1-2-5-7-9-10*
1333,0,10,37.0,10580.0,285.94594594594594,0-1-4-3-5-7-9-13-12-10*
87,0,10,30.0,8650.0,288.3333333333333,0-1-4-3-5-14-6-9-10*
96,0,10,38.0,11000.0,289.4736842105263,0-1-2-5-7-14-6-9-12-10*
1322,0,10,30.0,9220.0,307.3333333333333,0-1-2-5-14-6-9-12-10*
1323,0,10,30.0,9270.0,309.0,0-1-3-5-7-9-12-10*
1324,0,10,30.0,9270.0,309.0,0-1-3-5-14-6-9-12-10*
83,0,10,31.0,9600.0,309.6774193548387,0-1-3-5-7-14-6-9-10*
81,0,10,31.0,9630.0,310.64516129032256,0-1-2-5-7-14-6-9-10*
1330,0,10,30.0,9790.0,326.3333333333333,0-1-2-5-14-6-9-13-12-10*
1331,0,10,30.0,9840.0,328.0,0-1-3-5-7-9-13-12-10*
1332,0,10,30.0,9840.0,328.0,0-1-3-5-14-6-9-13-12-10*
89,0,10,31.0,10380.0,334.83870967741933,0-1-4-3-5-7-14-6-9-10*
99,0,11,28.0,1610.0,57.5,0-1-4-3-11*
97,0,11,21.0,1280.0,60.95238095238095,0-1-3-11*
98,0,11,27.0,3070.0,113.70370370370371,0-1-2-5-3-11*
1458,0,11,48.0,10150.0,211.45833333333334,0-1-2-5-7-9-12-10-11*
1455,0,11,40.0,8660.0,216.5,0-1-2-5-14-6-9-10-11*
100,0,11,40.0,8740.0,218.5,0-1-3-5-7-9-10-11*
102,0,11,40.0,8740.0,218.5,0-1-3-5-14-6-9-10-11*
1464,0,11,48.0,10720.0,223.33333333333334,0-1-2-5-7-9-13-12-10-11*
101,0,11,40.0,9500.0,237.5,0-1-4-3-5-7-9-10-11*
103,0,11,40.0,9500.0,237.5,0-1-4-3-5-14-6-9-10-11*
1461,0,11,40.0,10150.0,253.75,0-1-2-5-14-6-9-12-10-11*
1467,0,11,40.0,10720.0,268.0,0-1-2-5-14-6-9-13-12-10-11*
1456,0,11,29.0,8740.0,301.37931034482756,0-1-3-5-14-6-9-10-11*
1453,0,11,27.0,8660.0,320.74074074074076,0-1-2-5-7-9-10-11*
1454,0,11,28.0,9500.0,339.2857142857143,0-1-4-3-5-7-9-10-11*
1457,0,11,28.0,9500.0,339.2857142857143,0-1-4-3-5-14-6-9-10-11*
1459,0,11,29.0,10230.0,352.7586206896552,0-1-3-5-7-9-12-10-11*
1462,0,11,29.0,10230.0,352.7586206896552,0-1-3-5-14-6-9-12-10-11*
1465,0,11,29.0,10800.0,372.41379310344826,0-1-3-5-7-9-13-12-10-11*
1468,0,11,29.0,10800.0,372.41379310344826,0-1-3-5-14-6-9-13-12-10-11*
1460,0,11,28.0,11000.0,392.85714285714283,0-1-4-3-5-7-9-12-10-11*
1463,0,11,28.0,11000.0,392.85714285714283,0-1-4-3-5-14-6-9-12-10-11*
1466,0,11,28.0,11570.0,413.2142857142857,0-1-4-3-5-7-9-13-12-10-11*
119,0,12,36.0,2050.0,56.94444444444444,0-1-3-11-10-12*
1637,0,12,42.0,2430.0,57.857142857142854,0-1-4-3-11-10-12*
1638,0,12,41.0,4050.0,98.78048780487805,0-1-2-5-3-11-10-12*
1639,0,12,46.0,5810.0,126.30434782608695,0-1-3-11-10-9-12*
1642,0,12,46.0,6350.0,138.04347826086956,0-1-3-11-10-9-13-12*
1640,0,12,42.0,6430.0,153.0952380952381,0-1-4-3-11-10-9-12*
1643,0,12,42.0,6970.0,165.95238095238096,0-1-4-3-11-10-9-13-12*
1633,0,12,42.0,8210.0,195.47619047619048,0-1-4-3-5-7-9-12*
1635,0,12,42.0,8210.0,195.47619047619048,0-1-4-3-5-14-6-9-12*
123,0,12,36.0,7500.0,208.33333333333334,0-1-2-5-14-7-9-12*
1634,0,12,42.0,8750.0,208.33333333333334,0-1-4-3-5-7-9-13-12*
1636,0,12,42.0,8750.0,208.33333333333334,0-1-4-3-5-14-6-9-13-12*
110,0,12,35.0,7500.0,214.28571428571428,0-1-2-5-14-6-9-12*
107,0,12,35.0,7510.0,214.57142857142858,0-1-3-5-7-9-12*
113,0,12,35.0,7510.0,214.57142857142858,0-1-3-5-14-6-9-12*
104,0,12,33.0,7500.0,227.27272727272728,0-1-2-5-7-9-12*
1630,0,12,35.0,8040.0,229.71428571428572,0-1-2-5-14-6-9-13-12*
1631,0,12,35.0,8050.0,230.0,0-1-3-5-7-9-13-12*
1632,0,12,35.0,8050.0,230.0,0-1-3-5-14-6-9-13-12*
1641,0,12,41.0,9660.0,235.609756097561,0-1-2-5-3-11-10-9-12*
106,0,12,33.0,8040.0,243.63636363636363,0-1-2-5-7-9-13-12*
112,0,12,33.0,8040.0,243.63636363636363,0-1-2-5-14-6-9-13-12*
109,0,12,33.0,8050.0,243.93939393939394,0-1-3-5-7-9-13-12*
115,0,12,33.0,8050.0,243.93939393939394,0-1-3-5-14-6-9-13-12*
120,0,12,36.0,9140.0,253.88888888888889,0-1-3-5-7-14-6-9-12*
116,0,12,36.0,9210.0,255.83333333333334,0-1-2-5-7-14-6-9-12*
105,0,12,33.0,9220.0,279.3939393939394,0-1-2-5-7-9-10-12*
111,0,12,33.0,9220.0,279.3939393939394,0-1-2-5-14-6-9-10-12*
108,0,12,33.0,9270.0,280.90909090909093,0-1-3-5-7-9-10-12*
114,0,12,33.0,9270.0,280.90909090909093,0-1-3-5-14-6-9-10-12*
122,0,12,33.0,9690.0,293.6363636363636,0-1-3-5-7-14-6-9-13-12*
118,0,12,33.0,9760.0,295.75757575757575,0-1-2-5-7-14-6-9-13-12*
121,0,12,33.0,10970.0,332.42424242424244,0-1-3-5-7-14-6-9-10-12*
117,0,12,33.0,11000.0,333.3333333333333,0-1-2-5-7-14-6-9-10-12*
1776,0,13,38.0,2190.0,57.63157894736842,0-1-3-11-10-12-13*
1782,0,13,40.0,2570.0,64.25,0-1-4-3-11-10-12-13*
1783,0,13,39.0,4220.0,108.2051282051282,0-1-2-5-3-11-10-12-13*
1786,0,13,44.0,4820.0,109.54545454545455,0-1-3-11-10-9-13*
1787,0,13,40.0,5430.0,135.75,0-1-4-3-11-10-9-13*
1789,0,13,44.0,6350.0,144.3181818181818,0-1-3-11-10-9-12-13*
1790,0,13,40.0,6970.0,174.25,0-1-4-3-11-10-9-12-13*
1780,0,13,40.0,7490.0,187.25,0-1-4-3-5-7-9-13*
1781,0,13,40.0,7490.0,187.25,0-1-4-3-5-14-6-9-13*
130,0,13,34.0,6790.0,199.7058823529412,0-1-2-5-14-7-9-13*
131,0,13,34.0,6800.0,200.0,0-1-3-5-14-7-9-13*
126,0,13,33.0,6790.0,205.75757575757575,0-1-2-5-14-6-9-13*
125,0,13,33.0,6800.0,206.06060606060606,0-1-3-5-7-9-13*
127,0,13,33.0,6800.0,206.06060606060606,0-1-3-5-14-6-9-13*
1784,0,13,40.0,8750.0,218.75,0-1-4-3-5-7-9-12-13*
1785,0,13,40.0,8750.0,218.75,0-1-4-3-5-14-6-9-12-13*
124,0,13,31.0,6790.0,219.03225806451613,0-1-2-5-7-9-13*
1788,0,13,39.0,8650.0,221.7948717948718,0-1-2-5-3-11-10-9-13*
132,0,13,35.0,8040.0,229.71428571428572,0-1-2-5-7-9-12-13*
134,0,13,35.0,8040.0,229.71428571428572,0-1-2-5-14-6-9-12-13*
138,0,13,35.0,8040.0,229.71428571428572,0-1-2-5-14-7-9-12-13*
133,0,13,35.0,8050.0,230.0,0-1-3-5-7-9-12-13*
135,0,13,35.0,8050.0,230.0,0-1-3-5-14-6-9-12-13*
139,0,13,35.0,8050.0,230.0,0-1-3-5-14-7-9-12-13*
1777,0,13,33.0,8040.0,243.63636363636363,0-1-2-5-14-6-9-12-13*
1778,0,13,33.0,8050.0,243.93939393939394,0-1-3-5-7-9-12-13*
1779,0,13,33.0,8050.0,243.93939393939394,0-1-3-5-14-6-9-12-13*
129,0,13,34.0,8420.0,247.64705882352942,0-1-3-5-7-14-6-9-13*
128,0,13,34.0,8490.0,249.7058823529412,0-1-2-5-7-14-6-9-13*
137,0,13,35.0,9690.0,276.85714285714283,0-1-3-5-7-14-6-9-12-13*
136,0,13,35.0,9760.0,278.85714285714283,0-1-2-5-7-14-6-9-12-13*
140,0,13,35.0,9790.0,279.7142857142857,0-1-2-5-7-9-10-12-13*
142,0,13,35.0,9790.0,279.7142857142857,0-1-2-5-14-6-9-10-12-13*
141,0,13,35.0,9840.0,281.14285714285717,0-1-3-5-7-9-10-12-13*
143,0,13,35.0,9840.0,281.14285714285717,0-1-3-5-14-6-9-10-12-13*
1920,0,14,45.0,2650.0,58.888888888888886,0-1-3-5-7-14*
148,0,14,25.0,2420.0,96.8,0-1-4-3-5-14*
146,0,14,18.0,2020.0,112.22222222222223,0-1-3-5-14*
1922,0,14,25.0,3100.0,124.0,0-1-4-3-5-7-14*
144,0,14,16.0,2320.0,145.0,0-1-2-5-14*
147,0,14,17.0,2650.0,155.88235294117646,0-1-3-5-7-14*
145,0,14,17.0,3030.0,178.23529411764707,0-1-2-5-7-14*
1923,0,14,49.0,8740.0,178.3673469387755,0-1-3-11-10-9-7-5-14*
149,0,14,17.0,3100.0,182.35294117647058,0-1-4-3-5-7-14*
1921,0,14,16.0,3030.0,189.375,0-1-2-5-7-14*
150,0,14,51.0,9950.0,195.09803921568627,0-1-2-5-3-11-10-9-6-14*
152,0,14,52.0,11460.0,220.3846153846154,0-1-2-5-3-11-10-12-9-6-14*
154,0,14,52.0,12040.0,231.53846153846155,0-1-2-5-3-11-10-12-13-9-6-14*
151,0,14,33.0,9950.0,301.5151515151515,0-1-2-5-3-11-10-9-7-14*
153,0,14,33.0,11460.0,347.27272727272725,0-1-2-5-3-11-10-12-9-7-14*
155,0,14,33.0,12040.0,364.8484848484849,0-1-2-5-3-11-10-12-13-9-7-14*
1924,0,14,25.0,9500.0,380.0,0-1-4-3-11-10-9-7-5-14*
156,1,2,2.0,100.0,50.0,1-2*
158,1,2,17.0,1640.0,96.47058823529412,1-4-3-5-2*
312,1,2,15.0,1640.0,109.33333333333333,1-4-3-5-2*
157,1,2,10.0,1280.0,128.0,1-3-5-2*
161,1,3,10.0,380.0,38.0,1-4-3*
159,1,3,3.0,240.0,80.0,1-3*
160,1,3,9.0,1280.0,142.22222222222223,1-2-5-3*
457,1,3,49.0,9190.0,187.55102040816325,1-2-5-7-9-12-10-11-3*
455,1,3,40.0,7750.0,193.75,1-2-5-7-9-10-11-3*
459,1,3,49.0,9770.0,199.3877551020408,1-2-5-7-9-13-12-10-11-3*
456,1,3,31.0,7750.0,250.0,1-2-5-14-6-9-10-11-3*
458,1,3,31.0,9190.0,296.4516129032258,1-2-5-14-6-9-12-10-11-3*
460,1,3,31.0,9770.0,315.16129032258067,1-2-5-14-6-9-13-12-10-11-3*
162,1,4,6.0,40.0,6.666666666666667,1-4*
163,1,4,7.0,380.0,54.285714285714285,1-3-4*
164,1,4,13.0,1640.0,126.15384615384616,1-2-5-3-4*
167,1,5,14.0,1040.0,74.28571428571429,1-4-3-5*
166,1,5,7.0,800.0,114.28571428571429,1-3-5*
165,1,5,5.0,820.0,164.0,1-2-5*
830,1,5,41.0,6940.0,169.26829268292684,1-3-11-10-9-7-14-5*
828,1,5,38.0,6940.0,182.6315789473684,1-3-11-10-9-7-5*
829,1,5,14.0,7540.0,538.5714285714286,1-4-3-11-10-9-7-5*
831,1,5,14.0,7540.0,538.5714285714286,1-4-3-11-10-9-7-14-5*
976,1,6,39.0,1860.0,47.69230769230769,1-3-5-7-14-6*
172,1,6,19.0,1570.0,82.63157894736842,1-4-3-5-14-6*
170,1,6,12.0,1280.0,106.66666666666667,1-3-5-14-6*
978,1,6,19.0,2200.0,115.78947368421052,1-4-3-5-7-14-6*
177,1,6,35.0,4270.0,122.0,1-3-11-10-9-6*
185,1,6,42.0,5660.0,134.76190476190476,1-3-11-10-12-9-6*
180,1,6,35.0,4770.0,136.28571428571428,1-4-3-11-10-9-6*
168,1,6,10.0,1380.0,138.0,1-2-5-14-6*
979,1,6,40.0,6120.0,153.0,1-3-5-14-7-9-6*
171,1,6,11.0,1860.0,169.0909090909091,1-3-5-7-14-6*
169,1,6,11.0,2040.0,185.45454545454547,1-2-5-7-14-6*
183,1,6,41.0,7750.0,189.02439024390245,1-2-5-3-11-10-9-6*
982,1,6,43.0,8490.0,197.4418604651163,1-3-11-10-9-7-5-14-6*
173,1,6,11.0,2200.0,200.0,1-4-3-5-7-14-6*
977,1,6,10.0,2040.0,204.0,1-2-5-7-14-6*
178,1,6,27.0,5620.0,208.14814814814815,1-3-11-10-9-7-14-6*
181,1,6,27.0,6170.0,228.5185185185185,1-4-3-11-10-9-7-14-6*
174,1,6,25.0,5910.0,236.4,1-2-5-14-7-9-6*
175,1,6,25.0,6120.0,244.8,1-3-5-14-7-9-6*
186,1,6,27.0,7030.0,260.3703703703704,1-3-11-10-12-9-7-14-6*
176,1,6,25.0,6700.0,268.0,1-4-3-5-14-7-9-6*
973,1,6,22.0,5910.0,268.6363636363636,1-2-5-7-9-6*
184,1,6,27.0,9480.0,351.1111111111111,1-2-5-3-11-10-9-7-14-6*
975,1,6,19.0,6700.0,352.63157894736844,1-4-3-5-7-9-6*
981,1,6,19.0,6700.0,352.63157894736844,1-4-3-5-14-7-9-6*
983,1,6,19.0,9140.0,481.05263157894734,1-4-3-11-10-9-7-5-14-6*
974,1,6,12.0,6120.0,510.0,1-3-5-7-9-6*
980,1,6,10.0,5910.0,591.0,1-2-5-14-7-9-6*
179,1,6,14.0,8490.0,606.4285714285714,1-3-11-10-9-7-5-14-6*
182,1,6,14.0,9140.0,652.8571428571429,1-4-3-11-10-9-7-5-14-6*
187,1,6,14.0,9930.0,709.2857142857143,1-3-11-10-12-9-7-5-14-6*
1061,1,7,36.0,1280.0,35.55555555555556,1-3-5-14-7*
192,1,7,16.0,1570.0,98.125,1-4-3-5-7*
1063,1,7,16.0,1570.0,98.125,1-4-3-5-14-7*
191,1,7,10.0,1280.0,128.0,1-3-5-14-7*
190,1,7,10.0,1380.0,138.0,1-2-5-14-7*
189,1,7,9.0,1280.0,142.22222222222223,1-3-5-7*
193,1,7,10.0,1570.0,157.0,1-4-3-5-14-7*
194,1,7,42.0,7750.0,184.52380952380952,1-2-5-3-11-10-9-7*
188,1,7,7.0,1380.0,197.14285714285714,1-2-5-7*
1062,1,7,7.0,1380.0,197.14285714285714,1-2-5-14-7*
196,1,7,43.0,9190.0,213.72093023255815,1-2-5-3-11-10-12-9-7*
198,1,7,43.0,9770.0,227.2093023255814,1-2-5-3-11-10-12-13-9-7*
1064,1,7,25.0,5910.0,236.4,1-2-5-14-6-9-7*
195,1,7,26.0,9480.0,364.61538461538464,1-2-5-3-11-10-9-6-14-7*
1066,1,7,16.0,6700.0,418.75,1-4-3-5-14-6-9-7*
197,1,7,26.0,10940.0,420.7692307692308,1-2-5-3-11-10-12-9-6-14-7*
199,1,7,26.0,11530.0,443.46153846153845,1-2-5-3-11-10-12-13-9-6-14-7*
1065,1,7,9.0,6120.0,680.0,1-3-5-14-6-9-7*
1131,1,8,45.0,1430.0,31.77777777777778,1-3-5-7-14-8*
204,1,8,25.0,1180.0,47.2,1-4-3-5-14-8*
202,1,8,18.0,920.0,51.111111111111114,1-3-5-14-8*
200,1,8,16.0,940.0,58.75,1-2-5-14-8*
1133,1,8,25.0,1740.0,69.6,1-4-3-5-7-14-8*
203,1,8,17.0,1430.0,84.11764705882354,1-3-5-7-14-8*
201,1,8,17.0,1530.0,90.0,1-2-5-7-14-8*
1132,1,8,16.0,1530.0,95.625,1-2-5-7-14-8*
205,1,8,17.0,1740.0,102.3529411764706,1-4-3-5-7-14-8*
1134,1,8,45.0,4690.0,104.22222222222223,1-3-11-10-9-6-14-8*
1140,1,8,49.0,7420.0,151.42857142857142,1-3-11-10-9-7-5-14-8*
206,1,8,51.0,8260.0,161.9607843137255,1-2-5-3-11-10-9-6-14-8*
208,1,8,52.0,9700.0,186.53846153846155,1-2-5-3-11-10-12-9-6-14-8*
1137,1,8,34.0,6580.0,193.52941176470588,1-3-5-7-9-6-14-8*
210,1,8,52.0,10280.0,197.69230769230768,1-2-5-3-11-10-12-13-9-6-14-8*
1135,1,8,25.0,5210.0,208.4,1-4-3-11-10-9-6-14-8*
207,1,8,33.0,8260.0,250.3030303030303,1-2-5-3-11-10-9-7-14-8*
1139,1,8,25.0,7180.0,287.2,1-4-3-5-7-9-6-14-8*
209,1,8,33.0,9700.0,293.93939393939394,1-2-5-3-11-10-12-9-7-14-8*
211,1,8,33.0,10280.0,311.5151515151515,1-2-5-3-11-10-12-13-9-7-14-8*
1141,1,8,25.0,8040.0,321.6,1-4-3-11-10-9-7-5-14-8*
1136,1,8,24.0,8260.0,344.1666666666667,1-2-5-3-11-10-9-6-14-8*
1138,1,8,16.0,6370.0,398.125,1-2-5-7-9-6-14-8*
